File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,REFERRAL_NUM,"Required by CMS when a referral number is assigned by the payer or Utilization Management Organization (UMO) AND a referral is involved.  (2300, REF02)",Claim,,,N,582
Detail,AUTH_NO_01,"The value in this field represents the authorization number submitted by the provider for this claim.  If the provider did not submit an authorization number, provide the payer’s prior authorization number for this claim, if available.  (2300, REF02)",Claim,,,N,583
Detail,AUTH_NO_02,"The value in this field represents the authorization number submitted by the provider for this claim.  If the provider did not submit an authorization number, provide the payer’s prior authorization number for this claim, if available.",Claim,,,N,584
Detail,AUTH_NO_03,"The value in this field represents the authorization number submitted by the provider for this claim.  If the provider did not submit an authorization number, provide the payer’s prior authorization number for this claim, if available.",Claim,,,N,585
Detail,PRO_AUTH_ID,"Peer Review Organization Authorization number.  Required by CMS when an external Peer Review Organization assigns an Approval Number to services deemed medically necessary by that organization. (2300, REF02)",Claim,,,N,586
Detail,CLAIM_NOTE_REF_CODE,"This field defines the functional area or purpose for which the claim note applies, as submitted by the provider or facility.  Expected Values are:
ALG Allergies
DCP Goals, Rehabilitation Potential, or Discharge Plans
DGN Diagnosis Description
DME Durable Medical Equipment (DME) and Supplies
MED Medications
NTR Nutritional Requirements
ODT Orders for Disciplines and Treatments
RHB Functional Limitations, Reason Homebound, or Both
RLH Reasons Patient Leaves Home
RNH Times and Reasons Patient Not at Home
SET Unusual Home, Social Environment, or Both
SFM Safety Measures
SPT Supplementary Plan of Treatment
UPI Updated Information
(2300, NTE01)",Claim,,,N,587
Detail,CLAIM_NOTE_TEXT,"This field is the free-form description provided by the provider or facility to clarify the related data elements and their content. (2300, NTE02)",Claim,,,N,588
Detail,EPSDT_REFERRAL_YN,"EPSDT Referral is required by CMS on Early & Periodic Screening, Diagnosis, and Treatment (EPSDT) claims when the screening service is being billed in this claim. The value in this field answers the question: Was an EPSDT referral given to the patient?  If no, then choose ""NU"" for Condition Indicator.  Expected Values are Y or N. (2300, CRC02)",Claim,,,N,589
Detail,EPSDT_CONDITION_CODE_01,"This field represents the condition indicator for the EPSDT referral above.  Expected Values are:
AV    Available - Not Used - Patient refused referral.
NU    Not Used - This conditioner indicator must be used when the submitter answers “N” in CRC02.
S2    Under Treatment - Patient is currently under treatment for referred diagnostic or corrective health problem.
ST    New Services Requested - Patient is referred to another provider for diagnostic or corrective treatment for at least one health problem identified during an initial or periodic screening service (not including dental referrals).
OR
Patient is scheduled for another appointment with screening provider for diagnostic or corrective treatment for at least one health problem identified during an initial or periodic screening service (not including dental referrals).
(2300, CRC03)",Claim,,,N,590
Detail,EPSDT_CONDITION_CODE_02,Additional condition indicator for the EPSDT referral.,Claim,,,N,591
Detail,EPSDT_CONDITION_CODE_03,Additional condition indicator for the EPSDT referral.,Claim,,,N,592
Detail,OCCUR_SPAN_CODE_01,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date. (2300, HI01-2)",Claim,,,Y,593
Detail,OCCUR_SPAN_FROM_DATE_01,"From date associated with OCCUR_SPAN_CODE_01. Expected when corresponding OCCUR_SPAN_CODE is submitted. (2300, HI01-4)",Claim,,,Y,594
Detail,OCCUR_SPAN_TO_DATE_01,"To date associated with OCCUR_SPAN_CODE_01. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI01-4)",Claim,,,Y,595
Detail,OCCUR_SPAN_CODE_02,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date. (2300, HI02-2+C545)",Claim,,,Y,596
Detail,OCCUR_SPAN_FROM_DATE_02,"From date associated with OCCUR_SPAN_CODE_02. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI02-4)",Claim,,,Y,597
Detail,OCCUR_SPAN_TO_DATE_02,"To date associated with OCCUR_SPAN_CODE_02. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI02-4)",Claim,,,Y,598
Detail,OCCUR_SPAN_CODE_03,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date. (2300, HI03-2)",Claim,,,Y,599
Detail,OCCUR_SPAN_FROM_DATE_03,"From date associated with OCCUR_SPAN_CODE_03. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI03-4)",Claim,,,Y,600
Detail,OCCUR_SPAN_TO_DATE_03,"To date associated with OCCUR_SPAN_CODE_03. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI03-4)",Claim,,,Y,601
Detail,OCCUR_SPAN_CODE_04,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.
(2300, HI04-2)",Claim,,,Y,602
Detail,OCCUR_SPAN_FROM_DATE_04,"From date associated with OCCUR_SPAN_CODE_04.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI04-4)",Claim,,,Y,603
Detail,OCCUR_SPAN_TO_DATE_04,"To date associated with OCCUR_SPAN_CODE_04. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI04-4)",Claim,,,Y,604
Detail,OCCUR_SPAN_CODE_05,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.
 (2300, HI05-2)",Claim,,,Y,605
Detail,OCCUR_SPAN_FROM_DATE_05,"From date associated with OCCUR_SPAN_CODE_05. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI05-4)",Claim,,,Y,606
Detail,OCCUR_SPAN_TO_DATE_05,"To date associated with OCCUR_SPAN_CODE_05. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI05-4)",Claim,,,Y,607
Detail,OCCUR_SPAN_CODE_06,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  (2300, HI06-2)",Claim,,,Y,608
Detail,OCCUR_SPAN_FROM_DATE_06,"From date associated with OCCUR_SPAN_CODE_06. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI06-4)",Claim,,,Y,609
Detail,OCCUR_SPAN_TO_DATE_06,"To date associated with OCCUR_SPAN_CODE_06. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI06-4)",Claim,,,Y,610
Detail,OCCUR_SPAN_CODE_07,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date. (2300, HI07-2)",Claim,,,Y,611
Detail,OCCUR_SPAN_FROM_DATE_07,"From date associated with OCCUR_SPAN_CODE_07. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI07-4)",Claim,,,Y,612
Detail,OCCUR_SPAN_TO_DATE_07,"To date associated with OCCUR_SPAN_CODE_07. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI07-4)",Claim,,,Y,613
Detail,OCCUR_SPAN_CODE_08,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date. (2300, HI08-2)",Claim,,,Y,614
Detail,OCCUR_SPAN_FROM_DATE_08,"From date associated with OCCUR_SPAN_CODE_08. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI08-4)",Claim,,,Y,615
Detail,OCCUR_SPAN_TO_DATE_08,"To date associated with OCCUR_SPAN_CODE_08. Expected when corresponding OCCUR_SPAN_CODE is submitted.  (2300, HI08-4)",Claim,,,Y,616
Detail,OCCUR_SPAN_CODE_09,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.,Claim,,,Y,617
Detail,OCCUR_SPAN_FROM_DATE_09,From date associated with OCCUR_SPAN_CODE_09. Expected when corresponding OCCUR_SPAN_CODE is submitted.,Claim,,,Y,618
Detail,OCCUR_SPAN_TO_DATE_09,To date associated with OCCUR_SPAN_CODE_09. Expected when corresponding OCCUR_SPAN_CODE is submitted.,Claim,,,Y,619
Detail,OCCUR_SPAN_CODE_10,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.(2300, HI010-2)",Claim,,,Y,620
Detail,OCCUR_SPAN_FROM_DATE_10,"From date associated with OCCUR_SPAN_CODE_10. Expected when corresponding OCCUR_SPAN_CODE is submitted. (2300, HI010-4)",Claim,,,Y,621
Detail,OCCUR_SPAN_TO_DATE_10,"To date associated with OCCUR_SPAN_CODE_10. Expected when corresponding OCCUR_SPAN_CODE is submitted. (2300, HI010-4)",Claim,,,Y,622
Detail,OCCUR_SPAN_CODE_11,"This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.(2300, HI011-2)",Claim,,,Y,623
